# generated-file guest addr	hook	patched at
# Re-apply after regenerating the port tree: tools/trace_patch.py
# and tools/indirect_patch.py for the ones they know, by hand at the
# generated label for the rest (HANDOVER.md section 3.1).
7100f435a0	g2s_trace_opcodes	0x7100f435a0
7100f45770	g2s_trace_opcodes	0x7100f45770
7100f457b0	g2s_dump_builtins	0x7100f457b0
7100f4b870	g2s_trace_opcodes	0x7100f4b870
7100f59e30	g2s_trace_opcodes	0x7100f59e30
7100f66e20	g2s_trace_opcodes	0x7100f66e20
7100f74bc0	g2s_trace_opcodes	0x7100f74bc0
7100f8fca0	g2s_trace_opcodes	0x7100f8fca0
7100f90020	g2s_trace_opcodes	0x7100f90020
7100f9fd50	g2s_trace_opcodes	0x7100f9fd50
7100fa1e80	g2s_trace_opcodes	0x7100fa1e80
7100fa22f0	g2s_trace_opcodes	0x7100fa22f0
7100fa28f0	g2s_trace_opcodes	0x7100fa28f0
7100fa2a60	g2s_trace_opcodes	0x7100fa2a60
7100fa2ef0	g2s_trace_opcodes	0x7100fa2ef0
7100fa2f40	g2s_trace_opcodes	0x7100fa2f40
7100fa5420	g2s_trace_fmt	0x7100fa5420
7100fad840	g2s_trace_opcodes	0x7100fad840
7100fb0070	g2s_trace_opcodes	0x7100fb0070
7100fb1dd0	g2s_trace_opcodes	0x7100fb1dd0
7100fb35c0	g2s_trace_opcodes	0x7100fb35c0
7100fb4120	g2s_trace_opcodes	0x7100fb4120
7100fba4b0	g2s_trace_bodycount	0x7100fba4b0
7100fba4c0	g2s_trace_bodycount	0x7100fba4c0
7100fbab80	g2s_indirect	all sites
7100fc2f40	g2s_trace_bodycount	0x7100fc2f40
7100fc3230	g2s_trace_opcodes	0x7100fc3230
7100fc3230	g2s_trace_bodycount	0x7100fc3230
7100fd1ee0	g2s_dump_extset	0x7100fd1ee0
7100fd2544	g2s_trace_idsets	0x7100fd2544
710004a2e0	g2s_trace_block	0x710004a2e0
710004b220	g2s_indirect	all sites
710004ba90	g2s_trace_sel	0x710004ba90
710004ba90	g2s_trace_selected	0x710004bb9c
710004b220	g2s_trace_stamps	0x710004b220
710004b220	g2s_trace_push	0x710004b740
710004b220	g2s_trace_push	0x710004b7a0
710004b220	g2s_trace_push	0x710004b80c
710004b220	g2s_trace_graph	0x710004b598
7100049780	g2s_indirect	all sites
7100049780	g2s_trace_rel	0x7100049780
7100049940	g2s_indirect	all sites
710004ab80	g2s_trace_edge	0x710004ab80
710004ad20	g2s_trace_def	0x710004ad20
710004f530	g2s_trace_pos	0x710004f530
7100f0bd20	g2s_trace_desc12	0x7100f0bd20
7100f0bd20	g2s_trace_num	0x7100f0bdcc
7100f103d0	g2s_trace_stmt	0x7100f103d0
710004f770	g2s_trace_mkpool	0x710004f770
710004f930	g2s_trace_mkpool	0x710004f930
710004fa10	g2s_trace_mkpool	0x710004fa10
710004faf0	g2s_trace_mkpool	0x710004faf0
710004fbd0	g2s_trace_mkpool	0x710004fbd0
710004fcb0	g2s_trace_mkpool	0x710004fcb0
710004f850	g2s_trace_mkpool	0x710004f850
710004f390	g2s_trace_mkpool	0x710004f390
710004f3d0	g2s_trace_mkpool	0x710004f3d0
710004f410	g2s_trace_mkpool	0x710004f410
710004f450	g2s_trace_mkpool	0x710004f450
710004f5b0	g2s_trace_mkpool	0x710004f5b0
710004f690	g2s_trace_mkpool	0x710004f690
710004fd90	g2s_trace_mkpool	0x710004fd90
7100045530	g2s_trace_regpick	0x7100045e48
7100043460	g2s_trace_ival	0x7100043af0
7100043460	g2s_trace_live	0x7100043a24
71000432c0	g2s_trace_liveset	0x71000432c0
7100052040	g2s_trace_defsrc	0x7100052040
7100043460	g2s_trace_seed	0x7100043638
7100048820	g2s_trace_blockout	0x7100048980
7100048820	g2s_trace_blockseq	0x7100048820
7100045ed0	g2s_trace_simp	0x7100045ed0
7100045ed0	g2s_trace_simped	0x7100046820
7100046b60	g2s_trace_eng	0x7100046f18
7100046b60	g2s_trace_drv	0x7100046b60
7100046b60	g2s_trace_drvg	0x7100046d00
7100046b60	g2s_trace_drvout	0x7100047368
7100043460	g2s_trace_ifgin	0x7100043460
7100043460	g2s_trace_ifgseed	0x71000435e4
7100048820	g2s_trace_seedin	0x7100048820
7100048820	g2s_trace_seedout	0x71000489d8
710006e7c0	g2s_trace_dfin	0x710006e7c0
710006e7c0	g2s_trace_dfout	0x710006f238
7100036760	g2s_trace_rnblk	0x7100036760
7100036760	g2s_trace_rn80	0x7100036780
7100036760	g2s_trace_rn72	0x71000367a4
71000367d0	g2s_trace_rnnew	0x71000368b4
7100036080	g2s_trace_rnmk	0x7100036080
7100f10a30	g2s_trace_irconst	0x7100f10a30
7100f3b030	g2s_trace_exprmk	0x7100f3b030
710004d7b4	g2s_trace_bealloc	0x710004d7b4
7100bdefd0	g2s_trace_legal	0x7100bdefd0
7100bdec20	g2s_trace_legal	0x7100bdec20
710005fe40	g2s_trace_legal	0x710005fe40
710005e230	g2s_trace_legal	0x710005e230
7100060d10	g2s_trace_legal	0x7100060d10
71000636b0	g2s_trace_legal	0x71000636b0
7100063b80	g2s_trace_legal	0x7100063b80
71000607f0	g2s_trace_legal	0x71000607f0
710005eff0	g2s_trace_legal	0x710005eff0
7100065bb0	g2s_trace_legal	0x7100065bb0
710005ff20	g2s_trace_legal	0x710005ff20
7100060110	g2s_trace_legal	0x7100060110
7100069df0	g2s_trace_legal	0x7100069df0
7100069180	g2s_trace_legal	0x7100069180
710005f2d0	g2s_trace_legal	0x710005f2d0
710005f6f0	g2s_trace_legal	0x710005f6f0
710005f1e0	g2s_trace_legal	0x710005f1e0
710006a9f0	g2s_trace_legal	0x710006a9f0
7100062680	g2s_trace_legal	0x7100062680
71000603e0	g2s_trace_legal	0x71000603e0
7100065e20	g2s_trace_legal	0x7100065e20
7100064af0	g2s_trace_legal	0x7100064af0
